instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_daily,atemp,hum_daily,windspeed_daily,casual,registered,cnt_daily,cnt_hourly,temp_hourly,hum_hourly,windspeed_hourly
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,7273,0.7358333333333333,0.70375,0.11690833333333334
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,7534,0.75,0.6729166666666666,0.1107
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,7286,0.7558333333333334,0.6204166666666667,0.1561
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,5786,0.7158333333333333,0.7158333333333333,0.2388125
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,6299,0.6925,0.7329166666666667,0.20647916666666666
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,6544,0.7008333333333333,0.5304166666666666,0.12251250000000001
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,6883,0.7208333333333333,0.5454166666666667,0.1362125
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,6784,0.7266666666666667,0.6866666666666666,0.16915833333333333
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,7347,0.7066666666666667,0.6195833333333333,0.16977083333333334
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,7605,0.7191666666666667,0.5191666666666667,0.14179583333333332
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,7148,0.7233333333333333,0.5708333333333333,0.23135416666666667
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,7865,0.6783333333333333,0.6033333333333334,0.17786666666666665
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,4549,0.6358333333333334,0.7116666666666666,0.08645000000000001
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,6530,0.6358333333333334,0.7341666666666667,0.12997916666666667
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,7006,0.6491666666666667,0.67375,0.07277083333333334
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,7375,0.6675,0.6770833333333334,0.07028333333333332
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,7765,0.6958333333333333,0.6358333333333334,0.08459583333333333
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,7582,0.7025,0.615,0.07214583333333334
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,6053,0.6616666666666667,0.7129166666666666,0.24440833333333334
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,5255,0.6533333333333333,0.8458333333333333,0.22885833333333336
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,6917,0.7033333333333333,0.7304166666666667,0.12873333333333334
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,7040,0.7283333333333334,0.62,0.190925
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,7697,0.685,0.5520833333333334,0.11256250000000001
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,7713,0.7066666666666667,0.5904166666666667,0.07711666666666667
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,7350,0.7641666666666667,0.5875,0.16853333333333334
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,6140,0.7533333333333333,0.6383333333333333,0.1131875
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,5810,0.6966666666666667,0.815,0.06407083333333334
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,6034,0.7075,0.7908333333333334,0.15112083333333334
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,6864,0.7258333333333334,0.755,0.2363208333333333
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,7112,0.7366666666666667,0.74125,0.18780833333333333
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,6203,0.6966666666666667,0.8104166666666667,0.14242083333333333
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,7504,0.7033333333333333,0.7362500000000001,0.17164583333333336
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,5976,0.6591666666666667,0.7991666666666667,0.28110416666666665
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,8227,0.61,0.5475,0.22449583333333334
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,7525,0.5833333333333334,0.50375,0.2587125
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,7767,0.5775,0.52,0.09205416666666666
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,7870,0.5991666666666667,0.5770833333333333,0.13184583333333333
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,7804,0.6124999999999999,0.6370833333333333,0.08272083333333334
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,8009,0.6333333333333334,0.6725,0.10386250000000001
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,8714,0.6083333333333333,0.5016666666666666,0.24752083333333333
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,7333,0.58,0.57,0.09018333333333334
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,6869,0.5808333333333333,0.7345833333333333,0.15174166666666666
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,4073,0.6233333333333334,0.8725,0.3575875
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,7591,0.5525,0.5366666666666667,0.215175
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,7720,0.5466666666666667,0.6183333333333333,0.11816666666666666
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,8167,0.5991666666666667,0.6687500000000001,0.15422916666666667
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,8395,0.65,0.6466666666666666,0.28358333333333335
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,7907,0.5291666666666667,0.46708333333333335,0.22325833333333334
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,7436,0.5141666666666667,0.49291666666666667,0.14240416666666667
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,7538,0.5499999999999999,0.57,0.23632083333333334
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,7733,0.635,0.6308333333333334,0.24439999999999998
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,7393,0.65,0.6908333333333333,0.13434166666666666
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,7415,0.6191666666666666,0.69,0.16417916666666665
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,8555,0.5425,0.5429166666666667,0.2276041666666667
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,6889,0.5266666666666667,0.5833333333333334,0.13495833333333332
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,6778,0.5208333333333334,0.6491666666666667,0.09080416666666667
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,4639,0.5908333333333333,0.8716666666666666,0.104475
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,7572,0.6575,0.7937500000000001,0.06654583333333333
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,7328,0.6575,0.7229166666666668,0.11754583333333334
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,8156,0.615,0.6275000000000001,0.10635
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,7965,0.5541666666666667,0.6641666666666667,0.268025
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,3510,0.41583333333333333,0.7083333333333334,0.1411625
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,5478,0.3833333333333333,0.7095833333333333,0.18967916666666665
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,6392,0.4466666666666667,0.7616666666666667,0.1903
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,7691,0.5141666666666667,0.6308333333333334,0.18782083333333333
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,7570,0.435,0.4633333333333333,0.18159583333333332
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,7282,0.4375,0.5391666666666667,0.23509166666666667
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,7109,0.3933333333333333,0.4945833333333333,0.14614166666666667
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,6639,0.5216666666666666,0.6404166666666666,0.2786125
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,5875,0.5616666666666666,0.7075,0.2960375
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,7534,0.4683333333333333,0.5583333333333333,0.18222083333333336
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,7461,0.4558333333333333,0.6929166666666666,0.10137083333333334
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,7509,0.5225000000000001,0.7283333333333334,0.2369375
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,5424,0.5633333333333334,0.815,0.13495416666666668
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,8090,0.4841666666666667,0.5729166666666666,0.1175375
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,6824,0.46416666666666667,0.51,0.16605416666666667
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,7058,0.4875,0.5683333333333334,0.08148333333333334
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,7466,0.5441666666666667,0.6416666666666667,0.09454583333333333
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,7693,0.5875,0.63625,0.07277916666666666
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,7359,0.55,0.8004166666666667,0.124375
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,7444,0.5458333333333333,0.8070833333333334,0.13246666666666668
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,7852,0.53,0.7200000000000001,0.23569166666666666
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,4459,0.4775,0.6945833333333332,0.39800833333333335
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,22,0.44,0.88,0.3582
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,1096,0.3181818181818182,0.8254545454545454,0.21300909090909093
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,5566,0.3575,0.6666666666666666,0.16666666666666666
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,5986,0.3658333333333333,0.5816666666666667,0.15734583333333332
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,5847,0.355,0.5220833333333333,0.266175
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,5138,0.3433333333333333,0.49124999999999996,0.27052916666666665
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,5107,0.32583333333333336,0.5329166666666667,0.17910833333333334
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,5259,0.31916666666666665,0.4941666666666667,0.236325
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,5686,0.2808333333333333,0.5670833333333333,0.1735125
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,5035,0.29583333333333334,0.5475,0.30410833333333337
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,5315,0.3521739130434782,0.3334782608695652,0.34783478260869566
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,5992,0.36166666666666664,0.5408333333333334,0.21455833333333332
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,6536,0.38916666666666666,0.6454166666666666,0.05784583333333334
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,6852,0.42083333333333334,0.6591666666666667,0.1275
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,6269,0.48500000000000004,0.7416666666666667,0.17351666666666665
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,4094,0.3433333333333333,0.6629166666666667,0.3420458333333333
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,5495,0.2891666666666667,0.5520833333333334,0.19962500000000002
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,5445,0.32166666666666666,0.6204166666666667,0.1529875
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,5698,0.345,0.5245833333333333,0.17102499999999998
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,5629,0.325,0.5454166666666667,0.1797291666666667
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,4669,0.3425,0.6929166666666666,0.2276125
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,5499,0.38083333333333336,0.6233333333333334,0.23506666666666665
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,5634,0.3741666666666667,0.685,0.082725
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,5146,0.35333333333333333,0.61375,0.10324583333333333
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,2425,0.34,0.5804166666666667,0.05287083333333333
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,3910,0.36833333333333335,0.56875,0.14802083333333335
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,2277,0.2783333333333333,0.4045833333333333,0.3768708333333333
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,2424,0.24583333333333335,0.4683333333333333,0.1505
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,5087,0.31333333333333335,0.5354166666666667,0.04665
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,3959,0.2916666666666667,0.7866666666666666,0.2375625
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,5260,0.2966666666666667,0.50625,0.21082083333333335
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,5323,0.2808695652173913,0.5556521739130434,0.11552173913043479
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,5668,0.29833333333333334,0.6495833333333333,0.05847083333333333
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,5191,0.29833333333333334,0.8066666666666666,0.05970416666666667
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,4649,0.3475,0.8233333333333334,0.12437916666666667
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,6234,0.45249999999999996,0.7675000000000001,0.08272083333333334
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,6606,0.47583333333333333,0.73375,0.17412916666666667
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,5729,0.4383333333333333,0.48500000000000004,0.32402083333333337
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,5375,0.2558333333333333,0.50875,0.17475416666666665
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,5008,0.32083333333333336,0.7641666666666667,0.1306
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,5582,0.38166666666666665,0.91125,0.10137916666666667
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,3228,0.3841666666666667,0.9054166666666666,0.157975
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,5170,0.43583333333333335,0.9249999999999999,0.19030833333333333
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,5501,0.35333333333333333,0.5966666666666667,0.2960375
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,5319,0.29750000000000004,0.5383333333333333,0.16293749999999999
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,5532,0.29583333333333334,0.48583333333333334,0.17412916666666667
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,5611,0.2816666666666667,0.6429166666666667,0.13122916666666667
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,5047,0.32416666666666666,0.6504166666666666,0.10635
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,3786,0.3625,0.83875,0.10074166666666667
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,4585,0.3933333333333333,0.9070833333333334,0.09825833333333334
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,5557,0.41083333333333333,0.66625,0.22140416666666665
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,5267,0.3325,0.6254166666666666,0.18409166666666665
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,4128,0.33,0.6679166666666667,0.1324625
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,3623,0.32666666666666666,0.5566666666666666,0.37438333333333335
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,1749,0.2658333333333333,0.44125,0.4073458333333333
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,1787,0.24583333333333335,0.5154166666666666,0.13308333333333333
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,920,0.23130434782608697,0.7913043478260869,0.0772304347826087
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,1013,0.29130434782608694,0.7347826086956522,0.16872608695652175
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,441,0.24333333333333332,0.8233333333333334,0.31654583333333336
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,2114,0.25416666666666665,0.6529166666666667,0.35013333333333335
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,3095,0.25333333333333335,0.59,0.15547083333333334
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,1341,0.25333333333333335,0.7529166666666667,0.12438333333333333
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,1796,0.25583333333333336,0.48333333333333334,0.35075416666666664
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,2729,0.21583333333333332,0.5775,0.15484583333333332
